Day,dT,Type,Destination,Handling,Terms,Expected bid,Distance,route
11,50,dry bulk,Ensulur,none,CIF,88811,2,m
11,30,RO/RO,Dashinur,flamable+,CIF,133498,5,mmm
11,70,container,Dashinur,fragile+,CIF,326412,5,mmm
11,50,wet bulk,Urima,none,CIF,302393,9,mmmmmmm
11,70,break bulk,Urima,none,CIF,460907,9,mmmmmmm
11,40,dry bulk,Urima,none,CIF,294628,9,mmmmmmm
11,60,break bulk,Urima,fragile+,CIF,565316,9,mmmmmmm
11,20,break bulk,Urima,flamable++,CIF,114660,9,mmmmmmm
11,100,dry bulk,Urima,valuable,DFD,585162,9,mmmmmmm
11,70,dry bulk,Shashamak,none,FOB,176262,3,mm
11,30,dry bulk,Shashamak,none,FAS,64191,3,mm
11,30,break bulk,Shashamak,none,CIF,73315,3,mm
11,50,break bulk,Tunshaon Tyo,radioactive,EXW,252410,6,mmmm
12,50,break bulk,Ensulur,none,CIF,76461,2,m
12,40,wet bulk,Ensulur,none,CIF,70413,2,m
12,40,wet bulk,Ensulur,fragile,DES,66319,2,m
12,60,dry bulk,Ensulur,fragile+++,CIF,107337,2,m
12,10,break bulk,Ensulur,none,CIF,14203,2,m
12,30,break bulk,Ensulur,none,CIF,56287,2,m
12,90,break bulk,Ensulur,none,CIF,142523,2,m
12,60,wet bulk,Ensulur,none,CIF,86000,2,m
12,40,RO/RO,Ensulur,none,CIF,55593,2,m
12,10,RO/RO,Ensulur,none,CIF,14203,2,m
12,50,dry bulk,Ensulur,perishable,CIF,98074,2,m
12,80,wet bulk,Ensulur,perishable+,EXW,124284,2,m
12,20,break bulk,Ensulur,valuable+++,DFD,23739,2,m
12,100,wet bulk,Ensulur,none,DFD,123844,2,m
12,50,break bulk,Ensulur,living++,CIF,90235,2,m
12,30,dry bulk,Ensulur,corrosive++,CIF,47549,2,m
12,30,dry bulk,Ensulur,flamable,CIF,47024,2,m
12,40,dry bulk,Ensulur,none,CIF,60533,2,m
12,50,dry bulk,Ensulur,none,CIF,91899,2,m
12,60,wet bulk,Ensulur,perishable+++,DES,111432,2,m
12,30,RO/RO,Ensulur,none,CIF,47024,2,m
12,20,dry bulk,Ensulur,none,CIF,13091,2,m
12,20,break bulk,Ensulur,none,CIF,15561,2,m
12,70,break bulk,Ensulur,flamable+++,FOB,153315,2,m
12,20,dry bulk,Ensulur,none,FOB,14742,2,m
12,90,break bulk,Ensulur,none,CIF,142523,2,m
12,60,break bulk,Ensulur,fragile+++,CIF,119622,2,m
12,100,break bulk,Ensulur,none,CIF,148527,2,m
12,20,break bulk,Ensulur,none,CIF,20501,2,m
12,20,break bulk,Ensulur,none,CIF,19266,2,m
12,50,dry bulk,Ensulur,valuable,CIF,82636,2,m
12,70,wet bulk,Ensulur,none,CIF,128359,2,m
12,80,break bulk,Ensulur,none,CIF,111429,2,m
12,70,wet bulk,Ensulur,flamable++,DES,151426,2,m
12,10,RO/RO,Ensulur,living+++,CIF,17745,2,m
12,30,dry bulk,Ensulur,none,DEQ,43649,2,m
12,50,break bulk,Ensulur,none,CIF,94986,2,m
12,80,break bulk,Ensulur,none,EXW,90860,2,m
12,30,RO/RO,Ensulur,none,DES,41467,2,m
12,20,RO/RO,Ensulur,flamable+++,CIF,18564,2,m
12,50,wet bulk,Ensulur,none,DFD,93485,2,m
12,70,container,Ensulur,fragile,CIF,98102,2,m
12,70,break bulk,Ensulur,corrosive+,FAS,106747,2,m
12,60,break bulk,Ensulur,corrosive+++,CIF,119622,2,m
12,20,break bulk,Ensulur,none,DEQ,21580,2,m
12,70,break bulk,Ensulur,perishable++,CIF,103265,2,m
12,50,wet bulk,Ensulur,corrosive++,DEQ,77685,2,m
12,100,break bulk,Ensulur,none,CIF,142352,2,m
12,80,dry bulk,Ensulur,living+++,CIF,123158,2,m
12,20,dry bulk,Ensulur,radioactive+,CIF,20280,2,m
12,30,dry bulk,Ensulur,none,FOB,42794,2,m
12,80,break bulk,Ensulur,perishable++,FAS,106489,2,m
12,40,container,Ensulur,none,DES,63003,2,m
12,50,break bulk,Ensulur,none,CIF,98074,2,m
12,90,container,Ensulur,living+++,DFD,210072,2,m
12,90,break bulk,Ensulur,perishable+++,DES,182096,2,m
12,20,dry bulk,Ensulur,none,CIF,18031,2,m
12,70,dry bulk,Ensulur,none,CIF,132682,2,m
12,50,break bulk,Ensulur,none,CIF,85724,2,m
12,60,dry bulk,Ensulur,none,FAS,95514,2,m
12,60,break bulk,Ensulur,none,DES,108230,2,m
12,70,wet bulk,Ensulur,none,CIF,106747,2,m
12,20,break bulk,Ensulur,none,DEQ,20280,2,m
12,20,dry bulk,Ensulur,none,CIF,19266,2,m
12,40,break bulk,Ensulur,none,CIF,58063,2,m
12,30,container,Ensulur,none,FAS,48059,2,m
12,30,break bulk,Ensulur,none,CIF,52582,2,m
12,30,break bulk,Ensulur,biohazard+,DEQ,45832,2,m
12,100,dry bulk,Ensulur,none,DES,117652,2,m
12,70,break bulk,Ensulur,none,FOB,117508,2,m
12,80,break bulk,Ensulur,none,CIF,101549,2,m
12,70,RO/RO,Ensulur,perishable+,DFD,122761,2,m
12,60,dry bulk,Ensulur,none,DFD,121726,2,m
12,10,break bulk,Ensulur,none,DFD,11050,2,m
12,50,break bulk,Ensulur,none,EXW,93275,2,m
12,50,wet bulk,Ensulur,perishable,CIF,67199,2,m
12,70,wet bulk,Ensulur,none,DFD,126015,2,m
12,40,RO/RO,Ensulur,none,CIF,58063,2,m
12,10,break bulk,Ensulur,flamable+,CIF,12350,2,m
12,80,RO/RO,Ensulur,none,CIF,150949,2,m
12,30,wet bulk,Ensulur,fragile,CIF,37762,2,m
12,60,break bulk,Ensulur,none,CIF,104525,2,m
12,30,wet bulk,Ensulur,none,DFD,53399,2,m
12,60,container,Ensulur,none,DES,104525,2,m
12,70,break bulk,Ensulur,none,DEQ,126015,2,m
12,40,container,Ensulur,flamable,DES,68919,2,m
12,30,break bulk,Ensulur,living+++,CIF,51974,2,m
12,10,dry bulk,Ensulur,none,CIF,14203,2,m
12,60,break bulk,Ensulur,none,CIF,89705,2,m
12,90,dry bulk,Ensulur,none,FAS,140287,2,m
12,70,break bulk,Ensulur,none,DES,145649,2,m
12,70,break bulk,Ensulur,perishable+++,DES,151426,2,m
12,90,container,Ensulur,none,CIF,153638,2,m
12,70,wet bulk,Ensulur,valuable++,FAS,115392,2,m
12,90,dry bulk,Ensulur,none,CIF,175868,2,m
12,50,dry bulk,Ensulur,none,CIF,91899,2,m
12,20,wet bulk,Ensulur,valuable,CIF,20501,2,m
12,60,RO/RO,Ensulur,none,CIF,97115,2,m
12,70,break bulk,Ensulur,fragile+,DEQ,151426,2,m
12,40,wet bulk,Ensulur,none,CIF,63003,2,m
12,70,dry bulk,Ensulur,none,DFD,135115,2,m
12,40,break bulk,Ensulur,none,CIF,60533,2,m
12,20,break bulk,Ensulur,flamable++,DEQ,15834,2,m
12,30,wet bulk,Ensulur,corrosive+,CIF,61199,2,m
12,60,wet bulk,Ensulur,living+,FOB,111935,2,m
12,30,break bulk,Ensulur,none,DES,43319,2,m
12,50,break bulk,Ensulur,restricted++,CIF,773880,2,m
12,20,break bulk,Ensulur,fragile++,CIF,22880,2,m
12,60,dry bulk,Urima,none,DES,470360,9,mmmmmmm
12,50,break bulk,Urima,none,DFD,406058,9,mmmmmmm
12,90,dry bulk,Urima,none,CIF,641353,9,mmmmmmm
12,60,break bulk,Urima,none,FAS,461399,9,mmmmmmm
12,30,break bulk,Urima,biohazard++,CIF,213970,9,mmmmmmm
12,70,break bulk,Urima,none,CIF,538712,9,mmmmmmm
12,30,wet bulk,Urima,none,FOB,200471,9,mmmmmmm
12,10,dry bulk,Urima,fragile,CIF,52797,9,mmmmmmm
12,80,break bulk,Urima,none,DES,412509,9,mmmmmmm
12,40,break bulk,Shashamak,none,CIF,101915,3,mm
12,30,break bulk,Shashamak,none,CIF,70536,3,mm
13,60,break bulk,Ensulur,none,CIF,104525,2,m
13,10,break bulk,Ensulur,none,CIF,14820,2,m
13,40,container,Ensulur,none,CIF,60533,2,m
13,50,break bulk,Ensulur,none,CIF,73374,2,m
13,60,wet bulk,Ensulur,fragile,FOB,86000,2,m
13,30,container,Ensulur,fragile,DES,51449,2,m
13,60,break bulk,Ensulur,none,DFD,110026,2,m
13,20,RO/RO,Ensulur,none,CIF,20501,2,m
13,10,break bulk,Ensulur,flamable++,CIF,13000,2,m
13,50,container,Ensulur,perishable+++,CIF,87922,2,m
13,100,container,Ensulur,none,DFD,149844,2,m
13,70,container,Ensulur,flamable++,CIF,116915,2,m
13,70,break bulk,Ensulur,fragile,FAS,109318,2,m
13,60,wet bulk,Ensulur,fragile,FOB,97115,2,m
13,20,dry bulk,Ensulur,none,DEQ,25480,2,m
13,90,break bulk,Ensulur,none,CIF,153638,2,m
13,70,dry bulk,Ensulur,perishable++,DES,146648,2,m
13,60,dry bulk,Ensulur,none,DES,86000,2,m
13,30,break bulk,Ensulur,none,CIF,54434,2,m
13,60,dry bulk,Ensulur,none,CIF,93410,2,m
13,20,wet bulk,Ensulur,none,CIF,13091,2,m
13,60,dry bulk,Ensulur,none,CIF,97115,2,m
13,60,break bulk,Ensulur,perishable+,CIF,106126,2,m
13,30,break bulk,Ensulur,none,CIF,47024,2,m
13,90,break bulk,Ensulur,corrosive,CIF,142523,2,m
13,80,break bulk,Ensulur,none,CIF,101549,2,m
13,50,RO/RO,Ensulur,corrosive,DEQ,83735,2,m
13,70,break bulk,Ensulur,none,CIF,149972,2,m
13,20,dry bulk,Ensulur,none,FAS,12402,2,m
13,60,dry bulk,Ensulur,fragile,CIF,100820,2,m
13,30,break bulk,Ensulur,none,CIF,52582,2,m
13,20,break bulk,Ensulur,none,CIF,25441,2,m
13,50,container,Ensulur,fragile++,DES,98160,2,m
13,70,break bulk,Ensulur,none,CIF,115392,2,m
13,90,dry bulk,Ensulur,none,CIF,164753,2,m
13,40,break bulk,Ensulur,flamable+++,CIF,66905,2,m
13,80,break bulk,Ensulur,fragile++,DES,128618,2,m
13,10,break bulk,Ensulur,living+,CIF,15600,2,m
13,50,break bulk,Ensulur,none,DEQ,90235,2,m
13,80,break bulk,Ensulur,none,CIF,116369,2,m
13,40,break bulk,Ensulur,none,DFD,76719,2,m
13,50,wet bulk,Ensulur,perishable+,CIF,83735,2,m
13,70,wet bulk,Ensulur,corrosive++,CIF,126015,2,m
13,70,break bulk,Ensulur,none,EXW,95510,2,m
13,20,break bulk,Ensulur,none,CIF,18031,2,m
13,40,RO/RO,Ensulur,none,CIF,63003,2,m
13,10,break bulk,Ensulur,none,DES,17290,2,m
13,40,dry bulk,Ensulur,none,CIF,67943,2,m
13,50,break bulk,Ensulur,valuable+++,CIF,87922,2,m
13,90,break bulk,Ensulur,fragile+++,CIF,188238,2,m
13,90,break bulk,Ensulur,fragile++,EXW,159196,2,m
13,70,break bulk,Ensulur,none,CIF,106747,2,m
13,50,container,Ensulur,flamable+++,DFD,88534,2,m
13,50,wet bulk,Ensulur,none,CIF,88811,2,m
13,60,break bulk,Ensulur,corrosive+++,EXW,89705,2,m
13,40,break bulk,Ensulur,none,CIF,65473,2,m
13,40,dry bulk,Ensulur,living+++,DES,66905,2,m
13,30,break bulk,Ensulur,radioactive+++,DEQ,60884,2,m
13,80,break bulk,Ensulur,none,CIF,111429,2,m
13,20,dry bulk,Ensulur,none,CIF,19266,2,m
13,90,dry bulk,Ensulur,flamable+,CIF,179274,2,m
13,100,break bulk,Ensulur,none,DEQ,104344,2,m
13,30,wet bulk,Ensulur,perishable++,FAS,35909,2,m
13,30,break bulk,Ensulur,none,CIF,43319,2,m
13,30,dry bulk,Ensulur,none,CIF,43319,2,m
13,90,wet bulk,Ensulur,none,CIF,181426,2,m
13,10,break bulk,Ensulur,radioactive+,CIF,14301,2,m
13,20,dry bulk,Ensulur,none,CIF,24206,2,m
13,100,wet bulk,Ensulur,fragile+,DES,143344,2,m
13,90,wet bulk,Ensulur,none,CIF,153638,2,m
13,90,RO/RO,Ensulur,none,CIF,170311,2,m
13,60,break bulk,Ensulur,flamable++,CIF,98326,2,m
13,90,RO/RO,Ensulur,living++,CIF,179274,2,m
13,50,wet bulk,Ensulur,none,CIF,91899,2,m
13,50,break bulk,Ensulur,none,CIF,94986,2,m
13,20,break bulk,Ensulur,none,DES,21736,2,m
13,30,break bulk,Ensulur,none,CIF,48877,2,m
13,40,container,Ensulur,none,EXW,60791,2,m
13,40,wet bulk,Ensulur,living+,DEQ,64175,2,m
13,50,RO/RO,Ensulur,none,DEQ,80485,2,m
13,50,break bulk,Ensulur,none,CIF,67199,2,m
13,50,break bulk,Ensulur,none,DES,104249,2,m
13,70,break bulk,Ensulur,radioactive+,CIF,112365,2,m
13,30,break bulk,Ensulur,flamable+++,CIF,60164,2,m
13,100,wet bulk,Ensulur,flamable+++,CIF,130036,2,m
13,40,container,Ensulur,radioactive++,DEQ,72365,2,m
13,60,RO/RO,Ensulur,none,DEQ,106126,2,m
13,20,break bulk,Ensulur,none,CIF,19266,2,m
13,50,break bulk,Ensulur,none,CIF,79549,2,m
13,20,dry bulk,Ensulur,explosive,EXW,13572,2,m
13,60,dry bulk,Ensulur,none,FAS,88494,2,m
13,60,wet bulk,Ensulur,fragile++,CIF,78826,2,m
13,80,break bulk,Ensulur,none,FAS,105564,2,m
13,50,break bulk,Ensulur,none,DFD,99985,2,m
13,60,break bulk,Ensulur,none,DES,115640,2,m
13,70,container,Ensulur,none,CIF,115392,2,m
13,20,wet bulk,Ensulur,none,CIF,16796,2,m
13,20,dry bulk,Ensulur,perishable++,CIF,15080,2,m
13,30,wet bulk,Ensulur,none,FOB,39284,2,m
13,30,break bulk,Ensulur,radioactive,CIF,52582,2,m
13,50,break bulk,Ensulur,none,CIF,88811,2,m
13,80,RO/RO,Ensulur,perishable++,FAS,126249,2,m
13,60,container,Ensulur,explosive+++,CIF,111432,2,m
13,100,dry bulk,Ensulur,perishable,DES,143344,2,m
13,40,break bulk,Larimshar,none,CIF,261892,8,mmmmmm
13,50,dry bulk,Dashinur,flamable+,DFD,262461,5,mmm
13,70,container,Dashinur,radioactive+++,CIF,283013,5,mmm
13,50,break bulk,Urima,perishable+++,CIF,441717,9,mmmmmmm
13,90,break bulk,Urima,none,CIF,541318,9,mmmmmmm
13,40,break bulk,Urima,none,DES,261283,9,mmmmmmm
13,30,wet bulk,Urima,perishable,CIF,211608,9,mmmmmmm
13,50,wet bulk,Urima,valuable++,CIF,350721,9,mmmmmmm
13,50,wet bulk,Shashamak,fragile+++,CIF,162596,3,mm
13,30,break bulk,Shashamak,none,CIF,78873,3,mm
13,50,break bulk,Shashamak,corrosive,CIF,96167,3,mm
13,80,dry bulk,Shashamak,none,CIF,144913,3,mm
13,60,break bulk,Shashamak,none,FOB,143270,3,mm
13,60,dry bulk,Shashamak,none,EXW,153712,3,mm
13,60,break bulk,Tunshaon Tyo,none,CIF,291865,6,mmmm
14,80,wet bulk,Ensulur,none,DFD,94653,2,m
14,30,wet bulk,Ensulur,none,CIF,57563,2,m
14,80,break bulk,Ensulur,valuable++,CIF,109173,2,m
14,60,break bulk,Ensulur,none,FOB,92168,2,m
14,80,wet bulk,Ensulur,living++,DEQ,89222,2,m
14,60,break bulk,Ensulur,none,FOB,75833,2,m
14,70,break bulk,Ensulur,none,CIF,83264,2,m
14,80,wet bulk,Ensulur,fragile+,CIF,99493,2,m
14,20,dry bulk,Urima,none,CIF,91041,9,mmmmmmm
14,50,break bulk,Urima,living+++,CIF,382550,9,mmmmmmm
14,40,break bulk,Shashamak,perishable++,DEQ,104844,3,mm
14,90,break bulk,Shashamak,none,DEQ,209457,3,mm
15,20,break bulk,Ensulur,none,CIF,14484,2,m
15,50,wet bulk,Ensulur,none,DFD,77938,2,m
15,20,break bulk,Ensulur,none,CIF,21381,2,m
15,60,dry bulk,Ensulur,none,CIF,104186,2,m
15,90,dry bulk,Ensulur,flamable,FOB,137829,2,m
15,50,container,Ensulur,none,FAS,70145,2,m
15,80,break bulk,Ensulur,none,CIF,122107,2,m
15,60,break bulk,Ensulur,fragile,FOB,93840,2,m
15,10,container,Dashinur,living,CIF,37359,5,mmm
15,40,dry bulk,Tunshaon Tyo,none,DFD,156143,6,mmmm
16,60,break bulk,Ensulur,none,CIF,100737,2,m
16,60,break bulk,Dashinur,none,CIF,182872,5,mmm
16,50,break bulk,Dashinur,perishable,DFD,180766,5,mmm
16,30,break bulk,Urima,none,CIF,204717,9,mmmmmmm
16,50,RO/RO,Urima,none,CIF,307321,9,mmmmmmm
16,40,break bulk,Urima,none,CIF,253540,9,mmmmmmm
16,50,break bulk,Shashamak,perishable+++,DES,122753,3,mm
17,40,dry bulk,Ensulur,fragile,DEQ,71408,2,m
17,40,break bulk,Ensulur,none,CIF,47147,2,m
17,30,break bulk,Ensulur,none,CIF,45493,2,m
17,30,break bulk,Ensulur,none,CIF,40320,2,m
17,30,break bulk,Ensulur,living+,DES,46072,2,m
17,20,dry bulk,Ensulur,none,CIF,17933,2,m
17,50,break bulk,Ensulur,none,FOB,86480,2,m
17,60,wet bulk,Ensulur,none,FOB,85634,2,m
17,80,break bulk,Urima,corrosive+,DEQ,538711,9,mmmmmmm
17,50,wet bulk,Tunshaon Tyo,none,CIF,230745,6,mmmm
17,60,wet bulk,Tunshaon Tyo,none,CIF,322901,6,mmmm
18,50,break bulk,Ensulur,none,CIF,91284,2,m
18,30,break bulk,Ensulur,explosive+,CIF,36997,2,m
18,60,break bulk,Ensulur,explosive+,DEQ,88472,2,m
18,30,wet bulk,Ensulur,living+,DES,42442,2,m
18,50,container,Ensulur,none,DFD,93063,2,m
18,50,break bulk,Ensulur,perishable+,CIF,80963,2,m
18,50,break bulk,Ensulur,flamable,CIF,71168,2,m
18,80,container,Ensulur,none,CIF,80725,2,m
18,30,break bulk,Dashinur,none,EXW,94047,5,mmm
18,80,RO/RO,Urima,none,DES,528788,9,mmmmmmm
18,30,dry bulk,Shashamak,none,CIF,70826,3,mm
19,90,RO/RO,Ensulur,none,CIF,143002,2,m
19,90,wet bulk,Ensulur,none,DFD,161418,2,m
19,40,break bulk,Ensulur,corrosive+++,DES,67355,2,m
19,50,break bulk,Ensulur,none,CIF,71168,2,m
19,80,dry bulk,Ensulur,none,CIF,99117,2,m
19,50,container,Ensulur,flamable+++,CIF,91364,2,m
19,40,dry bulk,Ensulur,none,CIF,54044,2,m
19,60,wet bulk,Dashinur,explosive+,CIF,265097,5,mmm
19,40,break bulk,Shashamak,none,CIF,98308,3,mm
19,40,container,Tunshaon Tyo,none,CIF,196615,6,mmmm
20,40,break bulk,Ensulur,none,CIF,60941,2,m
20,50,wet bulk,Ensulur,none,CIF,85537,2,m
20,5,break bulk,Larimshar,none,CIF,19460,8,mmmmmm
20,70,break bulk,Dashinur,flamable++,DFD,287610,5,mmm
20,60,break bulk,Urima,corrosive,CIF,453315,9,mmmmmmm
20,60,dry bulk,Shashamak,none,CIF,120069,3,mm
20,30,break bulk,Tunshaon Tyo,none,CIF,131306,6,mmmm
