Day,dT,Type,Destination,Handling,Terms,Expected bid,Distance,route
19,10,break bulk,Prometheus,fragile+,CIF,9529,2,f
19,10,wet bulk,Prometheus,fragile++,CIF,12705,2,f
19,60,break bulk,Prometheus,flamable+,CIF,65734,2,f
19,20,dry bulk,Prometheus,none,DFD,22615,2,f
19,40,wet bulk,Prometheus,none,DEQ,51922,2,f
19,60,break bulk,Prometheus,none,CIF,51713,2,f
19,40,break bulk,Prometheus,perishable+++,CIF,33099,2,f
19,30,break bulk,Prometheus,fragile,DFD,33526,2,f
19,40,break bulk,Prometheus,fragile,FOB,30090,2,f
19,10,dry bulk,Prometheus,none,CIF,15125,2,f
19,50,break bulk,Prometheus,none,CIF,31937,2,f
19,30,break bulk,Prometheus,none,CIF,21403,2,f
19,40,break bulk,Prometheus,corrosive,CIF,34930,2,f
19,60,dry bulk,Prometheus,none,FAS,62922,2,f
19,50,dry bulk,Prometheus,none,CIF,53112,2,f
19,70,break bulk,Prometheus,none,DES,88755,2,f
19,80,dry bulk,Prometheus,none,CIF,62756,2,f
19,10,break bulk,Prometheus,perishable++,FOB,6988,2,f
19,20,container,Prometheus,none,FAS,19312,2,f
19,30,break bulk,Prometheus,none,CIF,34108,2,f
19,30,break bulk,Prometheus,perishable++,CIF,26285,2,f
19,2,wet bulk,Loki,living++,CIF,4550,4,f-
19,25,break bulk,Peraspera,perishable+,CIF,16263,2,f
19,8,break bulk,Procyon,none,FOB,14714,4,ff
20,50,break bulk,Junction,none,CIF,41012,2,f
20,35,wet bulk,Junction,none,DFD,23198,2,f
20,30,dry bulk,Barnard,none,CIF,29064,2,M
20,60,wet bulk,Nusku,none,DES,149427,6,MMM
20,60,wet bulk,Nusku,flamable+,CIF,178419,6,MMM
20,50,break bulk,Nusku,none,CIF,159736,6,MMM
20,70,dry bulk,Nusku,none,CIF,251073,6,MMM
20,80,wet bulk,Nusku,none,CIF,117168,6,MMM
20,70,container,Nusku,corrosive,CIF,251073,6,MMM
20,60,break bulk,Nusku,perishable+,EXW,122612,6,MMM
20,2,dry bulk,Hades,corrosive+++,FOB,5313,4,f-
20,3,wet bulk,Hades,fragile+++,EXW,6500,4,f-
20,50,wet bulk,Prometheus,perishable,CIF,37987,2,f
20,60,break bulk,Prometheus,biohazard+++,DEQ,63645,2,f
20,70,wet bulk,Prometheus,none,DFD,70959,2,f
20,50,break bulk,Prometheus,none,CIF,31937,2,f
20,50,wet bulk,Prometheus,none,CIF,47062,2,f
20,40,break bulk,Prometheus,fragile+++,CIF,43747,2,f
20,40,break bulk,Prometheus,none,DFD,31594,2,f
20,20,break bulk,Prometheus,none,FOB,18163,2,f
20,40,break bulk,Prometheus,fragile+,DFD,46409,2,f
20,90,break bulk,Prometheus,none,DES,60836,2,f
20,90,break bulk,Prometheus,none,CIF,49946,2,f
20,70,break bulk,Prometheus,explosive+++,DFD,82587,2,f
20,60,dry bulk,Prometheus,none,EXW,53076,2,f
20,30,break bulk,Prometheus,none,CIF,21403,2,f
20,20,wet bulk,Prometheus,explosive+++,CIF,29016,2,f
20,90,break bulk,Prometheus,none,CIF,66281,2,f
20,60,break bulk,Prometheus,living++,CIF,65734,2,f
20,70,dry bulk,Prometheus,none,DEQ,75406,2,f
20,60,break bulk,Prometheus,none,CIF,51713,2,f
20,60,wet bulk,Prometheus,living++,DEQ,68864,2,f
20,20,dry bulk,Prometheus,none,CIF,21538,2,f
20,70,dry bulk,Prometheus,none,DFD,93193,2,f
20,40,container,Prometheus,explosive+++,CIF,38423,2,f
20,60,wet bulk,Prometheus,living,DFD,44906,2,f
20,60,break bulk,Prometheus,none,CIF,66233,2,f
20,60,break bulk,Prometheus,biohazard++,DFD,42772,2,f
20,80,break bulk,Prometheus,none,CIF,67596,2,f
20,50,wet bulk,Prometheus,none,DES,34962,2,f
20,30,RO/RO,Prometheus,none,DES,21403,2,f
20,20,RO/RO,Prometheus,fragile++,DEQ,25023,2,f
20,70,dry bulk,Prometheus,none,DFD,84300,2,f
20,40,dry bulk,Prometheus,none,CIF,27670,2,f
20,40,break bulk,Prometheus,fragile++,FOB,44299,2,f
20,70,wet bulk,Prometheus,none,CIF,92990,2,f
20,70,break bulk,Prometheus,none,FOB,84318,2,f
20,20,dry bulk,Prometheus,none,CIF,28798,2,f
20,50,dry bulk,Prometheus,none,CIF,34962,2,f
20,40,break bulk,Prometheus,none,CIF,44610,2,f
20,40,dry bulk,Prometheus,living+,CIF,39217,2,f
20,40,break bulk,Prometheus,explosive,FOB,42190,2,f
20,80,dry bulk,Prometheus,none,FOB,36628,2,f
20,50,break bulk,Prometheus,none,CIF,50087,2,f
20,60,break bulk,Prometheus,valuable+++,CIF,76850,2,f
20,70,break bulk,Prometheus,none,FOB,60178,2,f
20,60,RO/RO,Prometheus,none,CIF,48083,2,f
20,70,wet bulk,Prometheus,none,CIF,88755,2,f
20,50,break bulk,Prometheus,none,CIF,41012,2,f
20,80,break bulk,Prometheus,none,EXW,47768,2,f
20,70,dry bulk,Prometheus,none,CIF,92990,2,f
20,100,dry bulk,Prometheus,none,CIF,85853,2,f
20,60,break bulk,Prometheus,perishable+++,DEQ,63645,2,f
20,70,break bulk,Prometheus,none,FOB,72248,2,f
20,90,dry bulk,Prometheus,flamable++,CIF,86747,2,f
20,60,break bulk,Prometheus,none,CIF,66233,2,f
20,80,break bulk,Prometheus,perishable,DEQ,30319,2,f
20,40,break bulk,Prometheus,flamable+,DES,46840,2,f
20,80,break bulk,Prometheus,none,DFD,45565,2,f
20,30,container,Prometheus,perishable++,DES,23543,2,f
20,30,container,Prometheus,flamable+++,CIF,27536,2,f
20,45,break bulk,Peraspera,flamable+++,DEQ,49928,2,f
20,8,break bulk,Procyon,none,CIF,23232,4,ff
20,6,container,Procyon,radioactive+,CIF,18986,4,ff
21,20,break bulk,Barnard,fragile+,CIF,25060,2,M
21,2,dry bulk,Agidda,none,CIF,3247,4,MM
21,20,break bulk,Nusku,explosive,DEQ,85523,6,MMM
21,90,break bulk,Nusku,fragile+,DEQ,264183,6,MMM
21,50,break bulk,Nusku,flamable,EXW,150862,6,MMM
21,50,wet bulk,Nusku,perishable++,EXW,118899,6,MMM
21,60,break bulk,Nusku,none,DES,110223,6,MMM
21,60,break bulk,Nusku,none,CIF,120024,6,MMM
21,70,break bulk,Nusku,none,CIF,193900,6,MMM
21,40,break bulk,Nusku,none,CIF,126980,6,MMM
21,70,RO/RO,Nusku,radioactive++,CIF,204673,6,MMM
21,50,break bulk,Nusku,perishable+,CIF,108262,6,MMM
21,20,RO/RO,Nusku,biohazard+,DEQ,79134,6,MMM
21,40,wet bulk,Nusku,none,CIF,87776,6,MMM
21,50,dry bulk,Nusku,none,CIF,102564,6,MMM
21,10,break bulk,Nusku,fragile++,DES,36300,6,MMM
21,70,wet bulk,Nusku,none,DFD,192603,6,MMM
21,90,break bulk,Nusku,explosive,CIF,193660,6,MMM
21,60,break bulk,Nusku,none,FOB,104099,6,MMM
21,10,wet bulk,Nusku,flamable++,CIF,32761,6,MMM
21,50,wet bulk,Prometheus,valuable,CIF,41012,2,f
21,40,dry bulk,Prometheus,none,FAS,44678,2,f
21,20,dry bulk,Prometheus,none,CIF,23958,2,f
21,80,break bulk,Prometheus,none,CIF,43396,2,f
21,40,wet bulk,Prometheus,corrosive+++,CIF,46409,2,f
21,70,break bulk,Prometheus,none,DEQ,79853,2,f
21,90,RO/RO,Prometheus,none,CIF,66281,2,f
21,30,break bulk,Prometheus,none,CIF,32293,2,f
21,20,break bulk,Prometheus,restricted,CIF,40656,2,f
21,80,break bulk,Prometheus,flamable,DES,30319,2,f
21,20,container,Prometheus,radioactive+,CIF,26427,2,f
21,10,break bulk,Prometheus,none,EXW,9257,2,f
21,50,wet bulk,Prometheus,none,DFD,55768,2,f
21,80,dry bulk,Prometheus,perishable,DEQ,55729,2,f
21,50,dry bulk,Prometheus,none,CIF,41012,2,f
21,40,wet bulk,Prometheus,none,CIF,47030,2,f
21,30,container,Prometheus,radioactive+,CIF,26285,2,f
21,70,break bulk,Prometheus,none,CIF,80285,2,f
21,50,break bulk,Prometheus,living+,FOB,44037,2,f
21,60,dry bulk,Prometheus,fragile,EXW,42231,2,f
21,90,dry bulk,Prometheus,fragile+,EXW,62967,2,f
21,80,break bulk,Prometheus,none,DES,38556,2,f
21,60,break bulk,Prometheus,none,CIF,69863,2,f
21,50,break bulk,Prometheus,corrosive+,CIF,36710,2,f
21,50,RO/RO,Prometheus,none,DFD,30358,2,f
21,50,wet bulk,Prometheus,none,DEQ,30358,2,f
21,40,container,Prometheus,none,CIF,42190,2,f
21,60,wet bulk,Prometheus,perishable+++,DFD,71994,2,f
21,40,break bulk,Prometheus,none,CIF,49450,2,f
21,50,break bulk,Prometheus,none,FAS,36088,2,f
21,60,wet bulk,Prometheus,corrosive++,CIF,65734,2,f
21,60,break bulk,Prometheus,none,CIF,66233,2,f
21,20,break bulk,Prometheus,none,CIF,23958,2,f
21,40,dry bulk,Prometheus,none,CIF,25250,2,f
21,20,break bulk,Prometheus,none,CIF,25168,2,f
21,20,break bulk,Prometheus,none,CIF,17908,2,f
21,70,wet bulk,Prometheus,none,DES,76050,2,f
21,70,break bulk,Prometheus,fragile++,CIF,53172,2,f
21,60,wet bulk,Prometheus,none,DFD,54299,2,f
21,30,container,Prometheus,none,CIF,34108,2,f
21,70,break bulk,Prometheus,none,CIF,97225,2,f
21,30,dry bulk,Prometheus,corrosive++,DES,27536,2,f
21,100,break bulk,Prometheus,none,EXW,88158,2,f
21,50,dry bulk,Prometheus,fragile++,CIF,46239,2,f
21,50,RO/RO,Prometheus,flamable,DES,46239,2,f
21,80,break bulk,Prometheus,none,CIF,67596,2,f
21,30,break bulk,Prometheus,none,CIF,32293,2,f
21,50,wet bulk,Prometheus,fragile,CIF,34962,2,f
21,50,break bulk,Prometheus,corrosive++,FAS,37987,2,f
21,50,break bulk,Prometheus,flamable++,DFD,54121,2,f
21,30,break bulk,Prometheus,none,FOB,27230,2,f
21,20,wet bulk,Prometheus,fragile,CIF,26379,2,f
21,30,wet bulk,Prometheus,flamable,DFD,27536,2,f
21,80,break bulk,Prometheus,none,CIF,72436,2,f
21,30,break bulk,Prometheus,none,DFD,39625,2,f
21,20,break bulk,Prometheus,radioactive,CIF,23958,2,f
21,90,wet bulk,Prometheus,none,DES,60836,2,f
21,40,container,Prometheus,none,CIF,30090,2,f
21,10,break bulk,Prometheus,living+++,CIF,11979,2,f
21,70,break bulk,Prometheus,none,FAS,80294,2,f
21,40,wet bulk,Prometheus,none,CIF,39770,2,f
21,70,wet bulk,Prometheus,none,CIF,59110,2,f
21,50,RO/RO,Prometheus,none,CIF,37987,2,f
21,100,break bulk,Prometheus,none,CIF,67703,2,f
21,15,break bulk,Peraspera,none,DES,21599,2,f
